"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"17057","","Via Ripamonti dopo Via De Angeli","","45.4430156146886","9.19900331121947","","","","","",""
"10721","","Via C.Marcello dopo Via Grugnola","","45.500047381837","9.14765178423531","","","","","",""
"14985","","Via Di Vittorio dopo Via Morelli","","45.5043566653179","9.30093886901664","","","","","",""
"12051","","Via Bergamo, 21 prima di Via Morosini","","45.4564034942782","9.20927228989887","","","","","",""
"12333","","P.le Gabrio Rosa prima di Via dei Cinquecento","","45.437312465311","9.22336618651905","","","","","",""
"15870","","Via P. e A. Pirelli dopo via Beccaro","","45.5167997385098","9.21187896904433","","","","","",""
"15900","","Via Gorky altezza Ospedale Bassini","","45.5455568375604","9.21827046135575","","","","","",""
"12935","","Via G. D'Arezzo, 2 dopo Via Scarpa","","45.4682257208654","9.16304643970474","","","","","",""
"10799","","Via S.Rita da Cascia, 65 dopo P.za Miani","","45.4381648877969","9.15383799152833","","","","","",""
"15199","","Strada dorsale Milano2 altezza Residenza Archi","","45.4972095614453","9.26652719050175","","","","","",""
"12612","","Via Salomone prima di V.le Ungheria","","45.4460867967508","9.24131959025309","","","","","",""
"14191","","Via Milanese dopo Via Caduti del Lavoro","","45.5297197857511","9.21662028434484","","","","","",""
"11867","","P.za della Repubblica prima di V.le M.te Santo","","45.4792422343705","9.19736774446684","","","","","",""
"13565","","V.le Sarca, 202 (Pirelli Bicocca)","","45.518517993133","9.21034274966937","","","","","",""
"12585","","V.le Monza, 347 prima di Via S.Uguzzone","","45.5205841042499","9.22688147968037","","","","","",""
"11720","","Via Ripamonti, 205 prima di Via Noto","","45.4314346585746","9.20178301600212","","","","","",""
"10845","","Ripa Ticinese fronte 129 prima di V.le Cassala","","45.448235801002","9.15835381637828","","","","","",""
"12642","","Via Mecenate, 25","","45.4554638228912","9.24466904650586","","","","","",""
"11626","","Via Valtellina fronte 58 prima di V.le Stelvio","","45.4956940419717","9.18337635252955","","","","","",""
"12910","","Via Ucelli di Nemi, 32","","45.4398233847272","9.26390274139065","","","","","",""
"11957","","P.le Istria, 6","","45.5018847423935","9.19884462420747","","","","","",""
"14120","","Via Milanese prima di Via Clerici","","45.5340145947055","9.21785655333745","","","","","",""
"16965","","Via Don Gervasini Altezza P.L. 48","","45.4663269907593","9.08105718066846","","","","","",""
"13905","","Via G. di Vittorio dopo Via Pisa","","45.5270105871779","9.25853451574278","","","","","",""
"11285","","C.so Sempione, 34 prima di Via Procaccini","","45.4807200252891","9.16652454792176","","","","","",""
"10037","","Via Novara prima di Via Novara","","45.4891794541133","9.07294249000686","","","","","",""
"10442","","Via Croce prima di Via Salerio","","45.4929415845227","9.1282122305491","","","","","",""
"10884","","P.za Vesuvio, 15 prima di Via Lipari","","45.4601472535061","9.16020538666125","","","","","",""
"11467","","Via S.Sofia, 32 prima di C.so Italia","","45.4561103943271","9.18770932847042","","","","","",""
"12634","","Via Salomone, 77 prima di Via Dione Cassio","","45.4481697718802","9.24149306823663","","","","","",""
"11074","","Via Baroni, 13/a","","45.4113641348496","9.17191027697264","","","","","",""
"10493","","Via Satta dopo Via Lessona","","45.5166180671177","9.13634792560588","","","","","",""
"15034","","Via Di Vittorio dopo Via Kennedy","","45.4990033834917","9.30082673725043","","","","","",""
"12542","","V.le Monza, dopo Via J.Jaures","","45.5009004227611","9.22097152245604","","","","","",""
"13165","","V.le Umbria dopo P.le Lodi","","45.4481766081531","9.21081260208977","","","","","",""
"11629","","Via Lario, 5 prima di P.le Segrino","","45.4908571829446","9.18938540678628","","","","","",""
"11073","","Via Baroni, 11","","45.4115270095092","9.17198179787483","","","","","",""
"10772","","Via De Nicola, 24","","45.4309418905997","9.15710045864519","","","","","",""
"15755","","V.le 1 Maggio prima di Via Carducci","","45.4278563189281","9.29517377708815","","","","","",""
"12788","","Via Biumi, 21 prima di Via Magistretti","","45.5062410003429","9.23667021893335","","","","","",""
"15671","","V.le Sturzo - Stz Garibaldi","","45.4838202247926","9.18718383738443","","","","","",""
"12732","","Via Carnia dopo P.za Udine","","45.49195043813","9.23674167138305","","","","","",""
"15385","","P.le Maciachini","","45.4982768829727","9.18555080264824","","","","","",""
"16700","","Ospedale San Raffaele (ingresso portineria)","","45.505885414276","9.26513148169868","","","","","",""
"10559","","Via Lorenteggio, 45 prima di Via Vignoli","","45.4530973788514","9.14634945663528","","","","","",""
"15907","","Via Gramsci dopo Via Bellini","","45.5395050149269","9.16800380332691","","","","","",""
"15489","","Via G.Grassi fronte entrata Osp. Sacco","","45.5172717496118","9.119195663538","","","","","",""
"17144","","Parco Nord - Via Ornato  dopo via A.Moro","","45.5245397871618","9.19173143610377","","","","","",""
"12462","","Via Strambio,  32 prima di L.go Murani","","45.473448383749","9.23367312371764","","","","","",""
"10397","","P.za Amati, 1","","45.4691562927773","9.1265165401125","","","","","",""
"12689","","Via Trentacoste prima di Via Bistolfi","","45.4736487075239","9.24559613679816","","","","","",""
"10555","","Via Soderini prima di Via Perosi","","45.4568173617563","9.14311305441533","","","","","",""
"11687","","Via Terruggia fronte 17 prima di Via Val di Ledro","","45.5173899220633","9.18918014178835","","","","","",""
"10405","","Via Capecelatro dopo Via Paravia","","45.4712378163108","9.12990120071277","","","","","",""
"12494","","Via Bonardi prima di Via Ponzio","","45.4792636702075","9.22968932799894","","","","","",""
"13235","","Via Milano, 10 prima di Via Reggio Emilia","","45.480019261113","9.2684569361684","","","","","",""
"11248","","Via Mascheroni, 16 dopo Via Ariosto","","45.4699220085034","9.16557023871009","","","","","",""
"15389","","P.le Nizza","","45.5030361023593","9.18892779602524","","","","","",""
"13740","","Via Garibaldi dopo Via Matteotti","","45.4099387859661","9.12732070286628","","","","","",""
"15102","","Via De Sica, 10","","45.4776944131125","9.08622108441373","","","","","",""
"10858","","Via Bergognone, 30 prima di Via Tortona","","45.4528293392437","9.16422116464544","","","","","",""
"11999","","Via Arganini, 30 prima di Via della Pila","","45.5173619536205","9.19773866271549","","","","","",""
"11763","","C.so di P.ta Romana prima di Via Lamarmora","","45.4559255873267","9.19621352602234","","","","","",""
"13154","","Via Malakoff dopo Via Copernico","","45.4398943272235","9.11514010544402","","","","","",""
"10360","","Via Primaticcio prima di Via Cascina Corba","","45.4533183414624","9.13316802695146","","","","","",""
"13720","","Via Lario, 3","","45.4223255430351","9.10900748496976","","","","","",""
"10570","","Via C. da Forli', 52 prima di V.le Bande Nere","","45.46138037889","9.13905443962265","","","","","",""
"13339","","Strada Rivoltana, 92 fronte Via Dante","","45.4743612898817","9.2824360033287","","","","","",""
"10080","","Via Milly, 9","","45.473362429627","9.1062671175283","","","","","",""
"17064","","V.le Regina Margherita dopo Via Bergamo","","45.458295383885","9.20513880804974","","","","","",""
"15029","","Via Marx prima di Via Edison","","45.5316953253995","9.24576714881814","","","","","",""
"10648","","V.le Salmoiraghi prima di P.za Stuparich","","45.4835191381814","9.14175100193605","","","","","",""
"12875","","Via Palmanova fronte 187 dopo Via Valdo","","45.5068529983672","9.24964939436531","","","","","",""
"10169","","Via Diotti, 22","","45.469098338794","9.08706703067829","","","","","",""
"12862","","Via Corelli dopo Centro Saini","","45.4710609000854","9.261809625763","","","","","",""
"10265","","Via Novara, 58 fronte deposito A.T.M.","","45.470371085306","9.12342464246976","","","","","",""
"16066","","unavailable","","45.4676126410371","9.22450074821943","","","","","",""
"12731","","Via Carnia prima di P.za Udine","","45.4917960900993","9.23665839407016","","","","","",""
"15572","","Via Emilia (altezza civ. 7) dopo Via Parri","","45.4121158667205","9.26596064598234","","","","","",""
"14913","","C.so Milano dopo Via 1 Maggio (MOLINO)","","45.5841437844212","9.14553259386738","","","","","",""
"12480","","P.le Piola, 14 prima di V.le Lombardia","","45.4808487239651","9.22402699142165","","","","","",""
"16937","","C.so P.ta Romana prima di p.za Missori (corsia laterale)","","45.460440370984","9.18869017656765","","","","","",""
"12095","","C.so 22 Marzo, 5 prima di P.za 5 Giornate","","45.4623022281583","9.20802830077636","","","","","",""
"10983","","P.za Firenze, 4","","45.4886242571873","9.15643369568093","","","","","",""
"12292","","Via Breda, 28 prima di Via Angeleri","","45.5097654431534","9.21391093445059","","","","","",""
"16184","","Via Di Vittorio dopo Via Milano","","45.4274015416912","9.28855665092454","","","","","",""
"12568","","Via Apelle, 4 dopo Via Asiago","","45.5060640211453","9.22733218053625","","","","","",""
"15413","","Via Danzi dopo Via Racconigi","","45.5132751033241","9.19339306575958","","","","","",""
"10448","","V.le Certosa, 280 prima di Via Giorgini","","45.5022338340752","9.12464303633982","","","","","",""
"13807","","P.le Stz Cascina Gobba m2","","45.5114174589972","9.26034480978223","","","","","",""
"13194","","Via S. Adele, 3 prima di Via Vittorio Emanuele","","45.4348799206708","9.11293228267174","","","","","",""
"16349","","Via Liberazione, 22 dopo via De Amicis","","45.4253014746977","9.29974419901506","","","","","",""
"11969","","V.le Suzzani, 17 prima di V.le Ca' Granda","","45.5074390912345","9.19827506201786","","","","","",""
"12763","","Via Monfalcone prima di Via Marazzani","","45.4971163392347","9.23877613032648","","","","","",""
"13769","","Autostazione Famagosta M2","","45.4372089980796","9.16921144652655","","","","","",""
"13124","","V.le Testi, 186 prima di V.le Rodi","","45.5148799771844","9.2058699872115","","","","","",""
"14016","","Via Marzabotto prima di Via Forl�","","45.5335638722641","9.25392193464535","","","","","",""
"12116","","P.za Cappelli prima di V.le Umbria","","45.4582929595928","9.2169661485471","","","","","",""
"10472","","Via G.Grassi fronte 23","","45.5138290155023","9.12573210553231","","","","","",""
"11366","","Via Pellegrino Rossi, 32 prima di Via Baveno","","45.5096560713764","9.17664493821257","","","","","",""
"17121","","Corso Roma dopo via 4 Strade","","45.5319024364819","9.281350427751","","","","","",""
"13934","","Via G. D'Arco, 200 prima di V.le Italia","","45.5348299168212","9.24204363350239","","","","","",""
"15269","","P.le San Donato M3","","45.4285624184067","9.25575779090871","","","","","",""
"16808","","Via Cadorna prima di via Roma","","45.543214018239","9.18475853009985","","","","","",""
"12597","","Via Cassinis prima di P.za Mistral","","45.4343733199414","9.23669776799566","","","","","",""
"10444","","Via Terzaghi dopo Via Sant'Elia","","45.487151774162","9.13089556722194","","","","","",""
"11296","","Via Procaccini, 35 prima di Via Lomazzo","","45.4833323282202","9.1702043505639","","","","","",""
"11272","","Via Paleocapa, 1 prima di P.le Cadorna","","45.4689231202296","9.17652438989433","","","","","",""
"13296","","Via Milano, 16 prima di Via Roma","","45.4408959491762","9.09607621497019","","","","","",""
"11178","","Stz Genova prima di Via Vigevano","","45.4527688695577","9.17010113057936","","","","","",""
"15081","","Via Ripamonti / Via Selvanesco","","45.421403290188","9.20327433289423","","","","","",""
"13615","","Via Garibaldi, 34","","45.5894841828573","9.19691181645395","","","","","",""
"12691","","Via Cima dopo Via Zambaldi","","45.4718848190586","9.24751329231103","","","","","",""
"12295","","Via Breda, 48 dopo Via Rucellai","","45.511676348397","9.21546110798492","","","","","",""
"11829","","Via Manzoni, 21 prima di Via Croce Rossa","","45.4702352252946","9.19289963941501","","","","","",""
"13562","","V.le Sarca, 10 prima di Via Rabolini (Deposito A.T.M.)","","45.5046113368588","9.20182850972584","","","","","",""
"12100","","Via Spartaco, 38 prima di Via Cadore","","45.4578298905323","9.21243455032356","","","","","",""
"12978","","P.le Bausan (localit� di sosta)","","45.5023971134258","9.16499706661228","","","","","",""
"10351","","Via Lorenteggio dopo Via Inganni","","45.4473010835592","9.12848984113676","","","","","",""
"15754","","V.le 1 Maggio  prima di Via Togliatti","","45.427474473175","9.2932129689144","","","","","",""
"12287","","Via E.De Marchi prima di Via Breda","","45.5071690471823","9.21050142645643","","","","","",""
"15395","","Via Graziano Imperatore dopo Via Hermada","","45.5144493098132","9.19119173818465","","","","","",""
